V2,V3,V4,V7,V9,V10,V11,V12,V14,V16,V17,V18,Class
-0.14577102,1.480542093,1.009610862,-0.854115564,2.036448977,-0.424911306,1.990576508,-1.641142105,1.361528065,0.299519714,0.417704224,0.542692485,0
-0.181676705,1.331599222,0.530762013,-0.722752041,2.219014056,-0.718982233,0.379717609,-1.771523022,0.874813409,0.146559894,0.605091642,-0.181012801,0
0.704042058,2.860217982,1.168355797,0.285360574,1.559618318,-0.508359699,0.19637149,-2.899029574,0.982767327,-0.229907729,0.55091242,0.789002473,0
0.012626051,0.379380488,-0.119518401,-0.476316934,1.445605557,-0.379274621,1.315121563,-1.833844051,1.566680921,1.066439436,-0.428514804,0.72256166,0
-0.535938854,-0.264763015,0.310595572,0.297891559,1.708367965,-0.691437932,-0.116672269,-2.689061257,1.731389221,-0.152664235,0.653572611,-0.195028947,0
1.023012197,1.4163908,0.427537284,0.201413211,0.966610203,-0.922596395,1.715939217,-1.418503815,1.648616723,-0.264053814,0.811274018,0.373020495,0
0.369061304,1.655621255,2.858130535,-0.685482633,1.296170849,0.060406404,0.321777971,-1.919820928,0.922737861,0.269519796,0.559392188,-0.453445468,0
1.838238626,1.280838035,2.982986944,0.748025788,-0.993526133,-0.070299713,0.616146367,-2.513133176,2.188350867,-0.64091866,1.32905453,-0.318818377,0
1.129798481,1.816408581,0.102452055,0.544050541,0.569617075,-0.525215161,2.480407107,-1.642821816,1.726570699,0.292631258,0.145384133,0.314188223,0
0.017895467,3.796873023,3.609966237,-1.052990952,1.359444007,-0.070722718,0.885412348,-2.133864371,0.520896752,-0.436451913,1.276249887,1.18629544,0
0.257120904,2.593636193,-0.243827342,-0.318209644,1.722947995,-0.586148638,1.629055671,-2.456525204,1.326802788,0.674637222,0.017575748,1.018400508,0
-1.782693337,-0.346213713,0.839725704,0.854678314,1.587815102,-0.881668441,0.678719596,-2.335850495,1.855098209,-0.356964849,0.974654717,-0.407443158,0
0.085795235,0.174990006,0.531626087,-0.284513082,1.726903185,-0.428172167,-0.178465968,-3.380887313,1.988376022,0.252231209,0.421701281,-0.048781698,0
0.719674527,1.328157842,-2.794169921,0.353842626,2.044589498,-2.339886674,0.897687593,-1.157586044,1.4790152,0.120040381,0.081286656,-0.082957713,0
1.001013019,1.418778268,1.288660944,0.728555324,1.030702793,-0.290382104,-0.144265971,-2.114138085,0.975423865,-1.142909484,0.892326595,-0.292785785,0
0.552639121,1.337860613,2.709335981,-0.291204267,0.754503038,0.250410036,0.507894911,-2.251631772,1.374080487,0.979832632,-0.083649407,0.112869732,0
1.434820494,0.908127796,1.27387079,0.484799488,1.047399482,-0.222869776,-0.26383407,-1.953734736,1.214680822,-1.026699098,1.045894899,-0.273488666,0
-1.140712205,1.120148048,-0.168218741,-1.063885792,1.213376821,0.076164034,0.340561671,-3.115377586,0.810013769,1.187070803,1.064836459,-0.687985606,0
0.075496854,0.640493073,-0.057661346,-0.360463666,1.335174562,-0.435608465,2.24780648,-1.325143865,1.600250524,0.635776574,-0.042117355,0.36996569,0
0.045746716,1.465453086,1.47866181,-0.84819048,1.755930232,-0.317653296,2.301532628,-1.445105812,1.449810327,0.108452585,0.424136743,0.479056807,0
-0.726162227,2.312769834,-1.421517507,-0.536986644,0.194473445,-0.505700722,1.940555187,-2.049851411,0.61533417,1.242013173,0.671755883,-0.567557022,0
0.449677505,0.196640273,1.140252534,0.053457694,1.252740146,-0.406662072,0.34943541,-2.240911243,1.755613884,-0.131646641,0.371023752,-0.192014087,0
-0.01921246,0.666535145,0.201252874,-0.443987539,1.854585931,-0.510503986,0.102563472,-2.974583042,1.687124522,0.699656966,0.190672376,0.131270369,0
0.626308614,0.300190449,2.761139928,0.434211043,0.277801744,0.313716836,0.837938697,-2.713633537,2.11850495,-0.056085029,0.683711061,-0.707799288,0
1.622753543,1.298227521,2.551633552,0.297668239,-0.007511646,1.026917706,0.986733629,-2.966435076,1.867675172,0.477209925,0.050665928,1.270118153,0
3.667815516,-0.148074168,1.116718376,-1.170087589,4.678922661,3.915791259,1.351248348,-1.802340844,0.677994554,-1.489776967,2.013372415,-0.335224893,0
0.185411103,1.857002444,2.625675359,-1.050509509,1.07822938,0.410744188,2.237912364,-2.310505578,1.647487648,1.168256269,-0.044721919,0.838388886,0
0.969478215,1.758696832,0.140931411,0.505086484,0.660527815,-0.406374114,2.479606511,-1.678158073,1.698403364,0.293648688,0.136041086,0.321181752,0
1.020458179,3.061983351,3.152269328,0.013287283,0.801576879,0.179924042,-0.537274786,-3.072377196,0.745431132,-0.367937986,0.936535993,0.371806899,0
1.239319487,1.426294348,0.266770311,0.659791902,0.865463465,-0.893711635,0.755548648,-2.515836585,0.977761868,0.349904372,0.730272826,0.122090858,0
-1.02136986,1.601870341,-1.124638905,-0.680276765,1.688403882,-1.112175956,-0.473451101,-2.923045497,1.363243988,1.325563203,-0.609769866,0.12766679,0
-0.090878216,1.141760563,-0.639123025,-0.17642422,1.420238569,-0.932123105,-0.450132075,-2.947214686,1.588418015,1.075552955,-0.083410157,0.312692633,0
0.241325864,0.217050995,2.513910047,-0.091237431,1.038478458,0.170738961,-1.010464468,-3.349111869,1.669247227,0.530306169,0.204090522,-0.174051121,0
-0.371076612,1.089692887,0.732776792,-0.745971715,1.750708347,-0.497946269,2.077389006,-1.114034173,1.193158521,0.278978075,0.279162817,0.361029976,0
0.327386868,0.874767095,1.276129587,-0.138393635,1.304862445,-0.49691027,1.017587223,-1.575076439,1.483179436,0.005714452,0.40077443,-0.4944602,0
1.259201815,1.56065007,0.286148144,0.610502617,0.733425651,-0.953155045,1.395168363,-1.937085018,0.882736984,-0.074246411,1.088520976,-0.525106568,0
0.719980671,-0.195389694,0.962641652,0.253742541,0.743234622,-0.820219504,3.063789221,-1.445453903,0.485009835,0.53200118,1.3296577,0.75219664,0
1.031740911,2.061427608,0.537094608,0.773208542,0.46964575,-0.534738243,2.810613866,-1.331173747,1.523200902,-0.184456027,0.218088912,-0.044090928,0
2.692965704,-1.790515999,1.789233728,0.042521627,1.275375071,-0.880816744,2.253062084,-2.20020465,-2.503579565,0.569220574,3.737614327,1.535781718,0
-1.42857542,2.616850136,2.545410462,-1.363237559,1.451829298,-0.112644354,0.148016978,-2.94341059,1.265566013,0.350757709,0.572950079,-0.240292557,0
0.173890663,1.230870523,3.516788004,0.37596636,-0.455400832,0.299644535,0.793020801,-3.413522187,2.501243154,-0.645483509,1.574725642,-0.224096496,0
0.340678199,1.784067691,2.846395932,-0.734920373,1.092726225,0.28608755,1.907718268,-1.48096835,1.190669743,0.718800549,0.130063793,0.477206996,0
0.526752351,1.048708758,-1.247392859,0.262488047,1.183261797,-0.844460641,1.073713473,-2.238256098,1.545056182,1.060223062,-0.608027835,0.829831184,0
0.101063979,1.509076889,-0.760387957,-2.738747532,4.902920799,-1.327307616,0.042210731,-0.442356861,0.243589493,-2.191790334,2.193121444,0.494673054,0
1.443737032,1.349765783,0.210318849,0.631105252,0.979290136,-0.589547447,0.877078052,-2.206886353,0.79820527,0.299261259,0.693123724,0.032980706,0
-3.254219021,0.297985413,3.551206766,0.454355729,1.291759896,-0.19579948,1.338712899,-2.553037495,1.810668204,0.812800133,0.355809575,0.656874771,0
0.546495042,1.71801892,-0.133008242,0.00593725,1.075744173,-0.849110741,-0.557962571,-3.686757964,1.666050208,0.179803599,0.569909464,0.304584516,0
0.463975739,0.42999339,0.846912062,0.024297709,1.115726522,-0.742508815,1.323789366,-1.496947975,0.92100981,0.098074307,0.931764122,-0.630574799,0
3.126937597,-2.255336458,1.771849697,-0.327356803,1.297148656,-0.79606476,2.127739873,-2.030422463,-2.258201053,0.669302424,3.897364685,1.557782075,0
-1.719333034,1.523581704,-1.014350241,-1.114633147,4.902791517,-2.414639195,0.083687623,-1.086393117,0.417896746,-1.62581593,1.522371681,0.494414312,0
0.367919604,1.327930522,2.716931394,-0.650076205,1.414633311,0.116964855,-0.712863031,-2.481251403,0.919437253,0.823515321,-0.001601522,0.31444003,0
1.837532878,0.953373003,2.841687552,0.782878524,-0.874999889,-0.013598386,-0.418494376,-3.074523862,2.18503468,-0.086956794,0.768073732,0.449003664,0
0.274439095,1.631886597,2.873199406,-0.773186511,1.49450147,0.098984651,0.099881416,-2.614747807,1.183542827,0.330083422,0.635028462,-0.293900527,0
1.626590485,1.196516719,3.02496703,0.808953732,-0.812317144,-0.070074546,0.394180376,-3.218740888,2.45333788,-0.571319899,1.401224951,-0.1422395,0
0.740444325,0.199042835,2.66817222,0.542296598,0.043376476,0.264391378,0.835860903,-1.919302679,1.761522671,-0.040658443,0.468439139,-0.809592949,0
1.874005026,0.689969846,-0.126110178,0.663588611,1.579571213,0.330840085,0.256558934,-2.35787893,0.421356529,0.442602986,0.308690559,0.218442855,0
0.62954087,0.166584975,1.389374608,0.501502847,0.924427778,-0.340043335,0.943763797,-1.977014207,1.942639213,-0.35870406,0.516442886,-0.249519758,0
0.425951091,0.892546695,0.943332554,0.027088997,1.190185829,-0.457184965,1.324641919,-1.599031399,1.570237075,0.08616701,0.464061042,-0.526450619,0
0.289073012,0.609870399,1.343067366,-0.170660252,1.096385704,-0.16531869,2.513813453,-1.860666056,2.137894789,-0.001486473,0.400342395,0.270067802,0
0.312606211,1.776589533,2.946030332,-0.735360059,1.405445297,0.08522587,0.466201471,-2.273147887,1.115646903,0.214571137,0.728274044,-0.453987888,0
0.63604489,1.477202246,-0.372605439,0.672871286,0.779204113,-0.98526974,0.616476206,-3.482778192,2.093329966,-0.605975849,1.252327387,-0.401186523,0
0.412286663,0.841647836,2.883324116,-0.164728368,1.180153426,0.153439546,-0.467285975,-2.694415069,1.320043045,0.194548773,0.480115785,-0.071086617,0
1.779732383,1.402583512,3.071450894,0.694273109,-0.883839312,-0.044811679,0.760522958,-2.86609325,2.381347474,-0.695991456,1.498018979,-0.319451162,0
2.237135488,-0.06857199,1.343749524,1.442605112,0.011492592,-2.409491673,2.302496459,-2.443777708,-2.272603373,0.684235746,3.579949871,1.446458049,0
0.234734654,-0.201127643,0.891550054,-0.193076126,1.200814261,-0.170109922,0.816934442,-2.401811013,1.987144637,0.554058979,-0.312113506,0.879151339,0
1.130298942,1.09672896,-0.193897968,0.135780969,0.834712617,-0.589870424,3.11593233,-1.64041133,1.240345049,-0.640370961,1.568513754,-1.219771292,0
1.014867304,2.236497369,0.414555182,0.743859582,0.602958445,-1.101270741,0.969625455,-2.034137938,1.558746162,0.139792221,0.197393219,-0.198312366,0
-0.206582512,0.692883578,0.104430454,-0.618604882,1.547765906,-0.395042832,2.206217688,-1.893860658,1.757576729,0.507161226,0.223839687,0.358425505,0
0.371330451,2.169610867,-0.663606308,0.294178139,1.808410761,-1.116536931,0.495243707,-1.735870962,0.603771912,0.020556152,0.425060822,-0.233858894,0
-0.306195978,0.66771642,0.120168813,-0.710983066,1.756528524,-0.354441028,1.972571734,-2.625429456,2.032092994,0.570956657,0.303413022,0.526423243,0
0.585010677,1.835655011,-0.396714042,-0.076608704,0.855810258,-0.752657662,1.287064361,-2.855651707,1.752868008,0.390658023,0.253177912,0.956662346,0
-0.080435046,0.956026911,0.207417377,-0.605327195,1.441240804,-0.398658225,2.764910541,-1.461571043,1.688293417,0.325498951,0.389625566,0.119826722,0
0.647157134,1.829695531,-0.586624314,0.348942512,1.188879266,-0.416155945,2.253639479,-2.023467351,1.244740068,0.296288598,0.082599155,0.409203,0
0.104820705,0.379360286,0.122187099,-0.228668451,1.233809732,-0.330000394,2.097920892,-1.630564379,1.754663164,0.49045455,0.035827118,0.51957467,0
-0.258310216,-0.721635072,-0.854540564,-1.015052766,1.596253362,-0.46092928,0.877475032,-2.511858523,1.604896944,0.810959723,-0.208712871,0.593591444,0
-0.127616869,0.37494362,-0.115290811,-0.641062502,1.549867908,-0.394361435,1.520305748,-1.967645259,1.625532339,0.731008181,-0.104081353,0.580553024,0
-0.103592403,0.949175599,0.210907637,-0.62269744,1.482851008,-0.391029762,2.717927272,-1.608097528,1.743365008,0.338558064,0.405403455,0.153842801,0
0.690317117,1.974576021,-0.346558175,0.188898406,1.095550949,-1.026806836,0.74512587,-2.465110525,1.346363893,0.076491424,0.577429797,-0.151448343,0
-0.043156759,0.744514769,0.073655976,-0.565054274,1.362704921,-0.420730994,2.41737663,-1.235255525,1.505554922,0.445948576,0.152289235,0.20155249,0
-0.16099797,0.839871209,0.175974539,-0.57711263,1.448367253,-0.410471189,2.584276253,-1.515650123,1.675797445,0.388316896,0.313125677,0.189729631,0
-0.177920722,0.705837254,0.091732158,-0.691260549,1.644368854,-0.366094963,2.100142855,-2.224587325,1.875759991,0.533207298,0.258589865,0.429778035,0
-1.875670005,-2.157341979,1.272063425,8.571717472,1.344394745,-2.034885357,0.107396014,-2.98704267,0.360475486,-0.297502801,0.675268504,0.380932276,0
-0.206993357,0.83482023,0.17566716,-0.718774949,1.701572832,-0.3510393,2.303302462,-2.394735995,1.999940478,0.461999376,0.407763888,0.38681591,0
-0.285779417,0.804058696,0.192711744,-0.693970292,1.709167191,-0.359882271,2.290541276,-2.431698086,2.018579917,0.469112009,0.411552186,0.40104958,0
-0.182520706,0.359186114,-0.107926441,-0.692479873,1.664619881,-0.372102311,1.391062358,-2.370706363,1.776356627,0.766558031,-0.060773689,0.673533802,0
-0.13233618,0.852824886,0.163276242,-0.649768297,1.544970201,-0.38152332,2.47820142,-1.84637679,1.793980707,0.414362968,0.347875855,0.261082161,0
-0.133772999,1.881580694,-0.825245869,-0.287340624,1.0442964,-0.99911106,1.959568557,-2.040785648,1.614244364,0.6351915,-0.039459976,0.45333226,0
-0.261486349,0.677126072,0.111794825,-0.670022253,1.662517878,-0.372783708,2.076974298,-2.296921762,1.908401016,0.542711076,0.267147351,0.451406282,0
-0.142981916,0.715864758,0.08704574,-0.658540404,1.571344871,-0.38025986,2.182388649,-1.968093895,1.779780899,0.510584666,0.231030442,0.370608449,0
-0.291267728,3.052208274,2.660874557,-0.098147621,0.938343873,-0.01299221,0.780963437,-2.030913904,0.537072655,-0.044337816,0.617602471,-0.473060794,0
-0.037290588,0.883525248,0.152904561,-0.559848528,1.346884917,-0.419840228,2.702782031,-1.148910765,1.533756317,0.352118022,0.273903835,0.09942078,0
-0.081077988,0.970735655,0.359905725,-0.546564632,1.799882036,-0.547315374,1.054855898,-2.48722764,1.640542984,0.126753898,0.72553133,-0.328257774,0
-0.335085653,-0.748602563,-0.835004566,-0.983138876,1.593420605,-0.472130903,0.8778196,-2.510867934,1.610341768,0.814131786,-0.207999858,0.598518983,0
0.120710542,1.871218471,-1.214811324,-0.330666806,-0.07951026,-0.050935084,2.268455438,-3.251294805,1.554566169,1.089426022,1.027455897,-0.684987828,0
-0.276460122,0.67282857,0.113803289,-0.684045173,1.693813871,-0.366713038,2.0417261,-2.406847518,1.949534913,0.552406489,0.278958532,0.476764676,0
-0.06312179,0.738784766,0.076333929,-0.5837515,1.404432911,-0.412636767,2.370379034,-1.381823199,1.560400117,0.458875794,0.168037476,0.235363682,0
-0.158707931,0.929935241,0.215923413,-0.675222757,1.597480312,-0.368901308,2.587341854,-2.012428205,1.893899008,0.374948573,0.447878991,0.247881799,0
-0.022057806,0.850347682,0.271953793,-0.491004394,1.680086073,-0.574512377,0.922192686,-2.097227459,1.434094704,0.178570993,0.552734945,-0.336012437,0
-0.177529448,0.360618615,-0.108595929,-0.687805566,1.654187883,-0.374125867,1.402811757,-2.334064445,1.762645328,0.763326227,-0.06471075,0.665081004,0
0.862429327,1.487408182,3.318664079,0.830240324,-0.673299046,0.438301962,1.272770659,-2.310285719,1.831865597,-0.82368665,1.343374563,-0.573238731,0
-0.074292594,0.394056829,-0.120344979,-0.594532907,1.445766738,-0.413999536,1.639513187,-1.599882161,1.488521145,0.697591306,-0.142485459,0.494624683,0
-0.245146556,0.908754393,0.229510488,-0.759579309,1.785496722,-0.331880853,2.377180371,-2.670754354,2.140766279,0.4321485,0.519548558,0.398769055,0
0.589661807,2.062646174,-0.407604433,0.043371358,0.939230575,-0.836583815,2.492551769,-2.124363458,1.710131071,0.250544972,0.444867225,0.373570057,0
0.495078061,2.01575595,-0.932561366,0.285863101,1.377398787,-0.586476009,2.224939709,-2.487016702,1.52880128,0.478065798,0.024235281,0.399758805,0
0.12088613,1.943868988,0.000647752,-0.076086237,1.106724923,-0.146157134,2.617968079,-1.735227396,1.284825027,-0.099681782,0.411595857,0.36517419,0
-0.214658459,0.695498559,0.096275756,-0.729981982,1.72794262,-0.349440745,2.006133335,-2.517763862,1.985223985,0.558929839,0.290056701,0.497195531,0
0.545435044,1.746693295,0.361353412,-0.176812124,0.819404014,-0.4940312,-0.354924233,-2.55960881,1.111743507,0.077697075,0.372376795,0.815612293,0
-0.125999309,0.95784315,0.365931119,-0.58863339,1.893770014,-0.529103364,0.949111306,-2.817004907,1.763944674,0.155840138,0.760964873,-0.252182592,0
-0.239039351,0.269548615,-0.131327928,-0.645297778,1.628354999,-0.391322301,1.292674808,-2.266830128,1.712412358,0.804371811,-0.137796095,0.696292716,0
0.282094476,0.6827828,0.756817464,-0.191547939,1.446272411,-0.455013565,0.424171027,-2.075677532,1.458851603,0.452454764,0.102361584,0.047666529,0
-0.038412316,2.053692892,0.260383303,-0.503316795,0.76732045,-0.537634026,2.488405475,-1.839903651,1.676728805,-0.12267728,0.699119574,0.507871084,0
-0.150312656,0.935971903,0.216790212,-0.670767486,1.587288769,-0.370328431,2.600418954,-1.974557902,1.880251601,0.370744214,0.444744411,0.238165894,0
0.143807755,2.917053818,-1.569690605,-0.574250093,0.543856638,-0.381718406,0.410571762,-3.4281022,0.619616335,1.812338389,0.462521069,-0.277557205,0
0.499749911,2.207838436,-1.019590438,0.105986579,0.94387383,-1.150694994,1.906775148,-2.471467958,1.700476378,0.67182034,0.03594454,0.509626929,0
-0.045661344,0.976743766,0.257201107,-0.536875773,1.466086783,-0.350985457,2.518540354,-1.623002536,1.688024999,0.625460601,0.118637363,0.587245449,0
-0.138086985,0.714988497,0.085066233,-0.653935905,1.561184463,-0.382296365,2.189298928,-1.932901263,1.765594124,0.508936977,0.22503581,0.363877474,0
-0.195632092,0.279736726,-0.149669975,-0.703141445,1.695025183,-0.368373579,1.20108615,-2.49298149,1.787580141,0.827117707,-0.123423514,0.749093544,0
-0.404415915,0.143865628,-0.529250185,-0.895316727,0.691266007,-0.199074444,0.467637169,-3.322499036,0.07190848,1.547881115,1.54644474,-0.555275824,0
-0.110382593,0.947431908,0.211434306,-0.633373034,1.503832789,-0.386516884,2.694414146,-1.681422554,1.77056121,0.344889778,0.413247928,0.17054351,0
-0.139789591,0.716986067,0.086233433,-0.659867385,1.571462658,-0.379794096,2.182374321,-1.968135084,1.779554503,0.510452771,0.231000795,0.370403562,0
0.43672143,1.650908564,-0.742562974,0.343039483,0.942757005,-0.680932754,1.620891284,-1.840842779,1.11625785,0.497361748,-0.246099882,0.614299209,0
0.454648528,1.966923635,0.264207667,-0.115109229,1.079560923,-0.721504126,0.708044556,-2.819131047,1.558756189,-0.28502924,0.964640665,0.058497692,0
0.983261978,2.010433817,3.07176155,-0.45914018,-0.514782692,0.183282919,2.103800937,-2.895326278,2.632438954,0.010339587,1.125698546,0.583466682,0
0.314304706,-0.497533773,0.959569877,-2.374769797,0.829738057,-2.311119014,3.696466677,-4.73493583,-0.568948607,-1.848804137,-3.786020234,-1.189246211,0
-0.035185728,1.137230373,-0.473849706,-0.674638651,-0.027208637,-0.055140046,2.292371097,-3.67226948,0.711163246,1.15288246,1.985591919,-0.014692586,0
-0.255848493,0.4576585,-0.017180608,-0.662765073,1.657544292,-0.380109347,1.643215086,-2.327460765,1.821184037,0.686548125,0.055916321,0.592926902,0
-0.149108886,0.848216193,0.165141887,-0.669792504,1.586815978,-0.372963329,2.431189497,-1.992985653,1.848599506,0.427158291,0.363594449,0.294688466,0
0.451426794,2.007951497,-0.742366002,0.177413211,1.148016267,-1.223206636,0.661803971,-2.357555112,1.30507515,0.31515401,0.303236358,-0.229025146,0
1.536541247,1.232453815,3.043088618,-0.470834546,-0.422716635,0.295347859,1.958036743,-2.73328734,2.854583484,0.149144021,1.230565364,0.606299702,0
-0.095408819,0.951729409,0.209425841,-0.619350114,1.472536797,-0.392587554,2.729662344,-1.571496798,1.729427314,0.335194365,0.401436747,0.145185116,0
0.247011195,0.741208225,-1.363774521,-0.324446412,0.318032783,-0.221416809,-0.157229586,-2.289621643,1.250942956,-0.451754537,0.140914114,1.193845377,0
0.469880334,2.308518235,0.548732346,-0.236032533,0.824158595,-0.346753355,2.528558613,-2.746785475,1.976691046,-0.352302539,1.134830301,0.689173376,0
-0.191241118,0.410424031,-0.371986821,-0.710433397,0.424073358,-0.212929845,1.372042237,-2.692067892,0.098629912,1.205388228,1.872345992,-1.19571927,0
0.605336975,1.431034495,-0.187367987,-0.178061733,1.074924662,-0.424754064,1.246899116,-2.921353106,1.786611979,0.28052527,0.319458256,1.005251752,0
-0.043156759,0.744514769,0.073655976,-0.565054274,1.362704921,-0.420730994,2.41737663,-1.235255525,1.505554922,0.445948576,0.152289235,0.20155249,0
-0.137990659,0.717297258,0.086376252,-0.653866098,1.560912874,-0.382283416,2.194138048,-1.931451977,1.7660696,0.507352861,0.227093382,0.362155651,0
0.668078961,1.771943577,-1.08055873,-0.138126424,0.37390743,0.504017867,1.432548768,-2.760789256,0.785598132,0.609019642,1.316524671,-1.644685527,0
-0.216565028,0.690018577,0.105769431,-0.627953495,1.568629901,-0.390995718,2.182718889,-1.967144495,1.784999327,0.513624835,0.231713808,0.3753311,0
-0.138112452,0.669104036,0.201724723,-0.598366317,1.927203214,-0.530833872,0.349877488,-2.997339298,1.704907559,0.352404357,0.505911836,-0.038386597,0
-0.217204187,0.473477178,-0.031217881,-0.726072128,1.733283246,-0.355208592,1.560639052,-2.584903595,1.9119447,0.706130588,0.082792378,0.647373837,0
-0.290792419,0.092911497,-0.218213179,-0.692317503,1.74150493,-0.37402864,0.843724568,-2.69939532,1.80209182,0.945808534,-0.248292055,0.894484988,0
-0.123016885,0.72159476,0.084367787,-0.639843178,1.529616881,-0.388354086,2.229386245,-1.821526221,1.724935703,0.497657448,0.215282201,0.336797257,0
-0.165621608,0.551681661,-0.297764783,-0.687638371,0.366402695,-0.220263976,1.703103206,-2.460425031,0.071695824,1.099471116,1.977380223,-1.330603952,0
-0.103804095,0.945692747,0.208559042,-0.623805386,1.48272834,-0.391160431,2.716585244,-1.609367101,1.74307472,0.339398723,0.404571327,0.154901022,0
2.273657344,-0.31167918,-0.82775185,-1.566514962,0.710742259,-1.260116348,1.047527383,-1.425168374,2.961151959,1.481940697,0.505210817,1.044189602,0
0.486128196,2.171836906,-0.045182897,-0.151331169,0.780044073,-0.707590476,2.467956267,-2.06726321,1.66528038,0.057659174,0.624470624,0.473869084,0
-0.113034369,0.724459761,0.083028811,-0.630494565,1.508752886,-0.3924012,2.252885043,-1.748242384,1.697513106,0.491193839,0.20740808,0.319891661,0
2.685210141,-0.787672627,-0.838373031,-1.926764627,0.733315777,-1.177182541,0.923205423,-1.254609673,3.207335528,1.585261872,0.664623421,1.065534759,0
-0.232794516,0.537424941,0.022150596,-0.641829288,1.607107091,-0.387788347,1.845391673,-2.134417963,1.781586204,0.622822109,0.106149492,0.503900981,0
-0.168988472,0.60148827,0.183779482,-0.526360769,1.837562762,-0.559977172,0.335423638,-2.701842566,1.575039981,0.365412753,0.420174906,-0.067434143,0
-0.260823128,0.811221199,0.189364303,-0.670598759,1.657007203,-0.370000055,2.349288271,-2.248488494,1.950023422,0.452952986,0.391866884,0.35878559,0
-0.148513724,0.936283094,0.216933031,-0.664766198,1.576738986,-0.372817751,2.61218268,-1.937874795,1.866766698,0.367644304,0.440836998,0.229917983,0
-0.087203167,0.869200243,0.159599443,-0.606591593,1.451204892,-0.39960466,2.58528804,-1.51532995,1.670869305,0.384436067,0.313274439,0.183948759,0
-0.30734971,0.795991781,0.134096539,-0.850000129,1.811784537,-0.373041359,2.407369703,-2.707548087,2.179583053,0.198267745,0.736529506,0.021556836,0
-0.06991198,0.737041075,0.076860597,-0.594427094,1.425414692,-0.40812389,2.346865909,-1.455148225,1.587596319,0.465207508,0.17588195,0.25206439,0
-0.811165068,-0.722567347,-1.59087092,-1.452084208,0.582905195,0.297532481,0.894612704,-3.266140755,1.237295272,1.630793849,0.355749876,-0.316834511,0
-0.152964432,0.712999757,0.088384717,-0.667889017,1.592208866,-0.376212746,2.15888985,-2.041377733,1.807203496,0.517048275,0.238904563,0.387514045,0
-0.199293411,0.354577422,-0.106060795,-0.71250408,1.706465657,-0.36354232,1.344050435,-2.517315226,1.830975426,0.779353355,-0.045055095,0.707140106,0
-0.1387429,0.935665243,0.21324546,-0.656525531,1.555752322,-0.376995534,2.63433945,-1.865860531,1.839053812,0.362021355,0.43213075,0.214070607,0
-0.246608901,0.679114812,0.108476341,-0.656069141,1.631493475,-0.378867327,2.107383375,-2.188445293,1.866791644,0.534599778,0.253278598,0.427769711,0
-0.041811146,0.848100532,0.276980341,-0.508593674,1.721936731,-0.566287481,0.876537117,-2.242525561,1.489230187,0.190657551,0.569315314,-0.303259466,0
-0.150312656,0.935971903,0.216790212,-0.670767486,1.587288769,-0.370328431,2.600418954,-1.974557902,1.880251601,0.370744214,0.444744411,0.238165894,0
-0.109592034,2.025804004,0.151322308,-0.292713001,0.931186513,-0.313565928,2.31077716,-1.936966776,1.414687738,-0.117702331,0.459162183,0.56485321,0
-0.206993357,0.83482023,0.17566716,-0.718774949,1.701572832,-0.3510393,2.303302462,-2.394735995,1.999940478,0.461999376,0.407763888,0.38681591,0
-0.301956962,0.887516905,0.246368533,-0.708968193,1.740935975,-0.351176703,2.424522535,-2.523196091,2.091365908,0.422393346,0.504513329,0.369885402,0
-0.224640975,0.692633558,0.097614732,-0.739330595,1.748806615,-0.345393632,1.982634537,-2.591047699,2.012646583,0.565393448,0.297930821,0.514101127,0
-0.166652449,0.704343582,0.099074548,-0.58121043,1.464309925,-0.411231285,2.30021288,-1.60072531,1.647886338,0.48130679,0.192343204,0.290803121,0
-0.078636114,0.956338102,0.207560196,-0.599325908,1.43069102,-0.401147545,2.776674267,-1.424887935,1.674808514,0.322399041,0.385718153,0.111578812,0
-0.173853484,0.844536543,0.170837923,-0.692056091,1.639098633,-0.362714876,2.373784529,-2.174925672,1.917446288,0.442476654,0.384111878,0.335894235,0
-0.307175761,0.511260455,-0.279161932,-0.82452024,0.669048409,-0.161115067,1.362356305,-3.523081857,0.469097094,1.193061553,2.091525327,-1.085677698,0
-0.162477574,0.848211662,0.16854382,-0.690035746,1.628902208,-0.363806905,2.385505274,-2.138366131,1.903282198,0.43898106,0.380115524,0.327031663,0
-0.211670096,0.689142316,0.103789924,-0.623348996,1.558469492,-0.393032223,2.189629168,-1.931951863,1.770812552,0.511977146,0.225719175,0.368600125,0
-0.258310216,-0.721635072,-0.854540564,-1.015052766,1.596253362,-0.46092928,0.877475032,-2.511858523,1.604896944,0.810959723,-0.208712871,0.593591444,0
-0.01886548,0.851468991,0.271141485,-0.492331375,1.680203859,-0.574046614,0.922178358,-2.097268648,1.433868308,0.178439098,0.552705298,-0.336217324,0
-0.620354253,2.285676377,0.121347422,-0.442266053,2.053816502,0.436878704,0.675028917,-2.900383754,0.82836366,0.414182441,-0.182509272,-0.122426697,0
-0.276460122,0.67282857,0.113803289,-0.684045173,1.693813871,-0.366713038,2.0417261,-2.406847518,1.949534913,0.552406489,0.278958532,0.476764676,0
0.320278342,0.036893452,-1.176324542,-0.786875525,-0.412012852,-0.110823463,1.221757546,-3.810722632,0.395550175,1.117251698,1.771841774,0.182599098,0
-0.290792419,0.092911497,-0.218213179,-0.692317503,1.74150493,-0.37402864,0.843724568,-2.69939532,1.80209182,0.945808534,-0.248292055,0.894484988,0
